epoch,accuracy,loss,lr,top3_acc,val_accuracy,val_loss,val_top3_acc
35,0.8736979365348816,0.9030284881591797,2.5e-05,0.9874131679534912,0.8192651271820068,0.9167880415916443,0.9612711071968079
36,0.8821614384651184,0.9040876030921936,2.5e-05,0.984375,0.7884806394577026,1.000311255455017,0.9463753700256348
37,0.8895399570465088,0.8794173002243042,2.5e-05,0.9895833134651184,0.8182721138000488,0.936664879322052,0.9582919478416443
38,0.8765190839767456,0.8885363340377808,2.5e-05,0.9861111044883728,0.7954319715499878,0.9573217034339905,0.9592850208282471
39,0.8930121660232544,0.8720747232437134,2.5e-05,0.9876301884651184,0.8073485493659973,0.9513579607009888,0.9493545293807983
40,0.8830295205116272,0.886695146560669,2.5e-05,0.9848090410232544,0.7904667258262634,0.9826354384422302,0.9513406157493591
41,0.8869357705116272,0.86527019739151,1.25e-05,0.9858940839767456,0.7914597988128662,0.9541171789169312,0.9553127884864807
42,0.8930121660232544,0.8593416213989258,1.25e-05,0.9878472089767456,0.8142998814582825,0.9397121667861938,0.9483614563941956
43,0.8988715410232544,0.8483319282531738,1.25e-05,0.9891493320465088,0.7974180579185486,0.9533354640007019,0.9523336887359619
44,0.8986545205116272,0.8522738218307495,1.25e-05,0.9880642294883728,0.8043693900108337,0.9564947485923767,0.9563058614730835
45,0.9064670205116272,0.8369271755218506,1.25e-05,0.9889323115348816,0.8073485493659973,0.935026228427887,0.9523336887359619
46,0.9047309160232544,0.8444313406944275,6.25e-06,0.9878472089767456,0.793445885181427,0.9658380746841431,0.9483614563941956
47,0.9032118320465088,0.8409427404403687,6.25e-06,0.9869791865348816,0.8133068680763245,0.9298654794692993,0.9523336887359619
48,0.9051649570465088,0.8377936482429504,6.25e-06,0.9893662929534912,0.8123137950897217,0.9386712908744812,0.9513406157493591
49,0.9038628339767456,0.8378095626831055,6.25e-06,0.9919704794883728,0.8033763766288757,0.9534472823143005,0.9493545293807983
50,0.90625,0.83888179063797,6.25e-06,0.9891493320465088,0.8083416223526001,0.9246165752410889,0.9543197751045227
51,0.9027777910232544,0.839137852191925,3.125e-06,0.9895833134651184,0.8093346357345581,0.9450075626373291,0.9513406157493591
52,0.9075520634651184,0.814823567867279,3.125e-06,0.9889323115348816,0.8123137950897217,0.9347608089447021,0.9523336887359619
53,0.908203125,0.8287206292152405,3.125e-06,0.9924045205116272,0.8113207817077637,0.9309050440788269,0.9533267021179199
54,0.9084201455116272,0.8287172317504883,3.125e-06,0.990234375,0.8063555359840393,0.9367435574531555,0.9553127884864807
55,0.9118923544883728,0.8248080015182495,3.125e-06,0.9911024570465088,0.8212512135505676,0.9030666947364807,0.9523336887359619
56,0.9110243320465088,0.8238846659660339,3.125e-06,0.9898003339767456,0.816286027431488,0.928361713886261,0.9523336887359619
57,0.9047309160232544,0.8342145085334778,3.125e-06,0.9906684160232544,0.8232373595237732,0.9096052646636963,0.9523336887359619
58,0.9144965410232544,0.8156497478485107,3.125e-06,0.9915364384651184,0.8242303729057312,0.9182981252670288,0.9543197751045227
59,0.9108073115348816,0.8244780898094177,3.125e-06,0.9930555820465088,0.817279040813446,0.9127429127693176,0.9553127884864807
