epoch,accuracy,loss,lr,top3_acc,val_accuracy,val_loss,val_top3_acc
35,0.5321180820465088,1.8331862688064575,0.0005,0.8506944179534912,0.5710029602050781,1.7452472448349,0.8550149202346802
36,0.5431857705116272,1.820436716079712,0.0005,0.8502604365348816,0.5829195380210876,1.750137448310852,0.8530287742614746
37,0.5473090410232544,1.812273621559143,0.0005,0.8483073115348816,0.5729891061782837,1.7211054563522339,0.8649454116821289
38,0.5470920205116272,1.8309465646743774,0.0005,0.8470051884651184,0.47964251041412354,1.8810293674468994,0.8272095322608948
39,0.5451388955116272,1.8082804679870605,0.0005,0.8441840410232544,0.5412115454673767,1.7966749668121338,0.8619662523269653
40,0.5360243320465088,1.8134716749191284,0.0005,0.8498263955116272,0.495531290769577,1.8582926988601685,0.8500496745109558
41,0.5325520634651184,1.8407537937164307,0.0005,0.8409287929534912,0.5283018946647644,1.8298919200897217,0.8351539373397827
42,0.5451388955116272,1.7949090003967285,0.0005,0.8585069179534912,0.5292949080467224,1.8129385709762573,0.8540218472480774
43,0.5473090410232544,1.7769010066986084,0.00025,0.849609375,0.5511419773101807,1.7440940141677856,0.8589870929718018
44,0.5559895634651184,1.7515931129455566,0.00025,0.8591579794883728,0.5610724687576294,1.7291128635406494,0.8649454116821289
45,0.5687934160232544,1.7294423580169678,0.00025,0.8617621660232544,0.6057596802711487,1.6481139659881592,0.8778550028800964
46,0.5661892294883728,1.7221314907073975,0.00025,0.8569878339767456,0.52333664894104,1.7490302324295044,0.8530287742614746
47,0.5674912929534912,1.7038052082061768,0.00025,0.8587239384651184,0.5988083481788635,1.6559453010559082,0.8728897571563721
48,0.5766059160232544,1.6769373416900635,0.00025,0.8747829794883728,0.5829195380210876,1.6453219652175903,0.8679245114326477
49,0.5822482705116272,1.6717134714126587,0.00025,0.873046875,0.6156901717185974,1.5973237752914429,0.8768619894981384
50,0.5763888955116272,1.6520776748657227,0.00025,0.8721787929534912,0.6117179989814758,1.6084972620010376,0.88083416223526
51,0.5672743320465088,1.6572816371917725,0.00025,0.8645833134651184,0.5690168738365173,1.64159095287323,0.8718967437744141
52,0.5677083134651184,1.6580954790115356,0.00025,0.8687065839767456,0.5998013615608215,1.616215467453003,0.8768619894981384
53,0.5726996660232544,1.6463346481323242,0.00025,0.8671875,0.6057596802711487,1.5756796598434448,0.8857994079589844
54,0.5720486044883728,1.6516315937042236,0.00025,0.8626301884651184,0.5670307874679565,1.6047372817993164,0.8718967437744141
55,0.5726996660232544,1.6457271575927734,0.00025,0.87109375,0.5729891061782837,1.6279608011245728,0.8679245114326477
56,0.5776909589767456,1.6156917810440063,0.00025,0.8741319179534912,0.5908639430999756,1.584311842918396,0.8669314980506897
57,0.5672743320465088,1.6372392177581787,0.00025,0.8702256679534912,0.5779542922973633,1.5996423959732056,0.8649454116821289
58,0.576171875,1.6179383993148804,0.00025,0.8767361044883728,0.5422045588493347,1.6440093517303467,0.857994019985199
59,0.5774739384651184,1.6157869100570679,0.000125,0.8739149570465088,0.5739821195602417,1.5788300037384033,0.8679245114326477
